,DOM,time
183600,18,94238636
183601,1,10959455
183602,2,10959458
183603,6,10959459
183604,11,10959450
183605,12,10959460
183606,13,10959451
183607,14,10959454
183608,16,10959458
183609,18,10959454
183610,1,27680186
183611,2,27680190
183612,6,27680190
183613,11,27680181
183614,12,27680191
183615,13,27680182
183616,14,27680185
183617,16,27680189
183618,18,27680185
183619,1,44401130
183620,2,44401133
183621,6,44401134
183622,11,44401125
183623,12,44401135
183624,13,44401126
183625,14,44401129
183626,16,44401133
183627,18,44401129
183628,1,61121677
183629,2,61121680
183630,6,61121681
183631,11,61121672
183632,12,61121682
183633,13,61121673
183634,14,61121676
183635,16,61121680
183636,18,61121676
183637,1,77842462
183638,2,77842465
183639,6,77842466
183640,11,77842457
183641,12,77842466
183642,13,77842458
183643,14,77842461
183644,16,77842464
183645,18,77842460
183646,1,94563524
183647,2,94563528
183648,6,94563528
183649,11,94563519
183650,12,94563529
183651,13,94563521
183652,14,94563524
183653,16,94563527
183654,18,94563523
183655,1,11284315
183656,2,11284319
183657,6,11284319
183658,11,11284310
183659,12,11284320
183660,13,11284311
183661,14,11284314
183662,16,11284318
183663,18,11284314
183664,1,28005378
183665,2,28005381
183666,6,28005382
183667,11,28005373
183668,12,28005382
183669,13,28005374
183670,14,28005377
183671,16,28005380
183672,18,28005376
183673,1,44726374
183674,2,44726377
183675,6,44726378
183676,11,44726369
183677,12,44726379
183678,13,44726370
183679,14,44726373
183680,16,44726377
183681,18,44726373
183682,1,61447404
183683,2,61447408
183684,6,61447408
183685,11,61447399
183686,12,61447409
183687,13,61447401
183688,14,61447404
183689,16,61447407
183690,18,61447403
183691,1,78168335
183692,2,78168338
183693,6,78168339
183694,11,78168330
183695,12,78168339
183696,13,78168331
183697,14,78168334
183698,16,78168337
183699,18,78168333
183700,1,94888838
183701,2,94888841
183702,6,94888842
183703,11,94888833
183704,12,94888843
183705,13,94888834
183706,14,94888837
183707,16,94888841
183708,18,94888837
183709,1,11609680
183710,2,11609684
183711,6,11609684
183712,11,11609675
183713,12,11609685
183714,13,11609676
183715,14,11609679
183716,16,11609683
183717,18,11609679
183718,1,28329948
183719,2,28329951
183720,6,28329952
183721,11,28329943
183722,12,28329952
183723,13,28329944
183724,14,28329947
183725,16,28329950
183726,18,28329946
183727,1,45050834
183728,2,45050838
183729,6,45050839
183730,11,45050830
183731,12,45050839
183732,13,45050831
183733,14,45050834
183734,16,45050837
183735,18,45050833
183736,1,61771419
183737,2,61771423
183738,6,61771423
183739,11,61771414
183740,12,61771424
183741,13,61771416
183742,14,61771419
183743,16,61771422
183744,18,61771418
183745,1,78491946
183746,2,78491950
183747,6,78491950
183748,11,78491941
183749,12,78491951
183750,13,78491943
183751,14,78491946
183752,16,78491949
183753,18,78491945
183754,1,95212648
183755,2,95212651
183756,6,95212652
183757,11,95212643
183758,12,95212653
183759,13,95212644
183760,14,95212647
183761,16,95212651
183762,18,95212647
183763,1,11933915
183764,2,11933918
183765,6,11933919
183766,11,11933910
183767,12,11933919
183768,13,11933911
183769,14,11933914
183770,16,11933917
183771,18,11933913
183772,1,28654580
183773,2,28654583
183774,6,28654584
183775,11,28654575
183776,12,28654584
183777,13,28654576
183778,14,28654579
183779,16,28654583
183780,18,28654578
183781,1,45374664
183782,2,45374667
183783,6,45374668
183784,11,45374659
183785,12,45374669
183786,13,45374660
183787,14,45374663
183788,16,45374667
183789,18,45374663
183790,1,62095173
183791,2,62095176
183792,6,62095177
183793,11,62095168
183794,12,62095177
183795,13,62095169
183796,14,62095172
183797,16,62095175
183798,18,62095171
183799,1,78816166
183800,2,78816169
183801,6,78816170
183802,11,78816161
183803,12,78816170
183804,13,78816162
183805,14,78816165
183806,16,78816168
183807,18,78816164
183808,1,95536890
183809,2,95536894
183810,6,95536894
183811,11,95536885
183812,12,95536895
183813,13,95536887
183814,14,95536890
183815,16,95536893
183816,18,95536889
183817,1,12257942
183818,2,12257945
183819,6,12257946
183820,11,12257937
183821,12,12257947
183822,13,12257938
183823,14,12257941
183824,16,12257945
183825,18,12257941
183826,1,28978223
183827,2,28978227
183828,6,28978227
183829,11,28978218
183830,12,28978228
183831,13,28978219
183832,14,28978222
183833,16,28978226
183834,18,28978222
183835,1,45698810
183836,2,45698813
183837,6,45698814
183838,11,45698805
183839,12,45698814
183840,13,45698806
183841,14,45698809
183842,16,45698813
183843,18,45698808
183844,1,62419365
183845,2,62419368
183846,6,62419369
183847,11,62419360
183848,12,62419369
183849,13,62419361
183850,14,62419364
183851,16,62419367
183852,18,62419363
183853,1,79139880
183854,2,79139884
183855,6,79139884
183856,11,79139875
183857,12,79139885
183858,13,79139876
183859,14,79139879
183860,16,79139883
183861,18,79139879
183862,1,95860734
183863,2,95860737
183864,6,95860738
183865,11,95860729
183866,12,95860739
183867,13,95860730
183868,14,95860733
183869,16,95860737
183870,18,95860733
183871,1,12581694
183872,2,12581697
183873,6,12581698
183874,11,12581689
183875,12,12581698
183876,13,12581690
183877,14,12581693
183878,16,12581697
183879,18,12581692
183880,1,29302738
183881,2,29302742
183882,6,29302742
183883,11,29302733
183884,12,29302743
183885,13,29302734
183886,14,29302737
183887,16,29302741
183888,18,29302737
183889,1,46023960
183890,2,46023964
183891,6,46023964
183892,11,46023955
183893,12,46023965
183894,13,46023957
183895,14,46023960
183896,16,46023963
183897,18,46023959
183898,1,62744861
183899,2,62744864
183900,6,62744865
183901,11,62744856
183902,12,62744866
183903,13,62744857
183904,14,62744860
183905,16,62744864
183906,18,62744860
183907,1,79465829
183908,2,79465832
183909,6,79465833
183910,11,79465824
183911,12,79465834
183912,13,79465825
183913,14,79465828
183914,16,79465832
183915,18,79465828
183916,1,96187125
183917,2,96187128
183918,6,96187129
183919,11,96187120
183920,12,96187130
183921,13,96187121
183922,14,96187124
183923,16,96187128
183924,18,96187124
183925,1,12908232
183926,2,12908236
183927,6,12908236
183928,11,12908227
183929,12,12908237
183930,13,12908228
183931,14,12908231
183932,16,12908235
183933,18,12908231
183934,1,29629974
183935,2,29629978
183936,6,29629978
183937,11,29629969
183938,12,29629979
183939,13,29629971
183940,14,29629974
183941,16,29629977
183942,18,29629973
183943,1,46351059
183944,2,46351062
183945,6,46351063
183946,11,46351054
183947,12,46351064
183948,13,46351055
183949,14,46351058
183950,16,46351062
183951,18,46351058
183952,1,63071894
183953,2,63071897
183954,6,63071898
183955,11,63071889
183956,12,63071899
183957,13,63071890
183958,14,63071893
183959,16,63071897
183960,18,63071893
183961,1,79792590
183962,2,79792594
183963,6,79792594
183964,11,79792585
183965,12,79792595
183966,13,79792586
183967,14,79792589
183968,16,79792593
183969,18,79792589
183970,1,96512701
183971,2,96512704
183972,6,96512705
183973,11,96512696
183974,12,96512706
183975,13,96512697
183976,14,96512700
183977,16,96512704
183978,18,96512699
183979,1,13233778
183980,2,13233781
183981,6,13233782
183982,11,13233773
183983,12,13233783
183984,13,13233774
183985,14,13233777
183986,16,13233781
183987,18,13233777
183988,1,29954157
183989,2,29954161
183990,6,29954162
183991,11,29954152
183992,12,29954162
183993,13,29954154
183994,14,29954157
183995,16,29954160
183996,18,29954156
183997,1,46674502
183998,2,46674505
183999,6,46674506
184000,11,46674497
184001,12,46674506
184002,13,46674498
184003,14,46674501
184004,16,46674504
184005,18,46674500
184006,1,63394544
184007,2,63394548
184008,6,63394549
184009,11,63394540
184010,12,63394549
184011,13,63394541
184012,14,63394544
184013,16,63394547
184014,18,63394543
184015,1,80115242
184016,2,80115245
184017,6,80115246
184018,11,80115237
184019,12,80115246
184020,13,80115238
184021,14,80115241
184022,16,80115245
184023,18,80115240
184024,1,96835960
184025,2,96835964
184026,6,96835965
184027,11,96835955
184028,12,96835965
184029,13,96835957
184030,14,96835960
184031,16,96835963
184032,18,96835959
184033,1,13556650
184034,2,13556653
184035,6,13556654
184036,11,13556645
184037,12,13556654
184038,13,13556646
184039,14,13556649
184040,16,13556653
184041,18,13556648
184042,1,30276984
184043,2,30276988
184044,6,30276988
184045,11,30276979
184046,12,30276989
184047,13,30276980
184048,14,30276983
184049,16,30276987
184050,18,30276983
184051,1,46997289
184052,2,46997292
184053,6,46997293
184054,11,46997284
184055,12,46997293
184056,13,46997285
184057,14,46997288
184058,16,46997291
184059,18,46997287
184060,1,63718206
184061,2,63718209
184062,6,63718210
184063,11,63718201
184064,12,63718211
184065,13,63718202
184066,14,63718205
184067,16,63718209
184068,18,63718204
184069,1,80438873
184070,2,80438876
184071,6,80438877
184072,11,80438868
184073,12,80438878
184074,13,80438869
184075,14,80438872
184076,16,80438876
184077,18,80438871
184078,1,97159639
184079,2,97159642
184080,6,97159643
184081,11,97159634
184082,12,97159644
184083,13,97159635
184084,14,97159638
184085,16,97159642
184086,18,97159638
184087,1,13880430
184088,2,13880433
184089,6,13880434
184090,11,13880425
184091,12,13880434
184092,13,13880426
184093,14,13880429
184094,16,13880433
184095,18,13880428
184096,1,30601310
184097,2,30601314
184098,6,30601314
184099,11,30601305
184100,12,30601315
184101,13,30601307
184102,14,30601309
184103,16,30601313
184104,18,30601309
184105,1,47322450
184106,2,47322453
184107,6,47322454
184108,11,47322445
184109,12,47322455
184110,13,47322446
184111,14,47322449
184112,16,47322453
184113,18,47322449
184114,1,64044055
184115,2,64044058
184116,6,64044059
184117,11,64044050
184118,12,64044060
184119,13,64044051
184120,14,64044054
184121,16,64044058
184122,18,64044054
184123,1,80765369
184124,2,80765372
184125,6,80765373
184126,11,80765364
184127,12,80765373
184128,13,80765365
184129,14,80765368
184130,16,80765371
184131,18,80765367
184132,1,97486434
184133,2,97486437
184134,6,97486438
184135,11,97486429
184136,12,97486439
184137,13,97486430
184138,14,97486433
184139,16,97486437
184140,18,97486433
184141,1,14207284
184142,2,14207287
184143,6,14207288
184144,11,14207279
184145,12,14207289
184146,13,14207280
184147,14,14207283
184148,16,14207287
184149,18,14207283
184150,1,30928582
184151,2,30928586
184152,6,30928586
184153,11,30928577
184154,12,30928587
184155,13,30928579
184156,14,30928581
184157,16,30928585
184158,18,30928581
184159,1,47649255
184160,2,47649259
184161,6,47649259
184162,11,47649250
184163,12,47649260
184164,13,47649251
184165,14,47649254
184166,16,47649258
184167,18,47649254
184168,1,64370174
184169,2,64370178
184170,6,64370179
184171,11,64370170
184172,12,64370179
184173,13,64370171
184174,14,64370174
184175,16,64370177
184176,18,64370173
184177,1,81090893
184178,2,81090896
184179,6,81090897
184180,11,81090888
184181,12,81090898
184182,13,81090889
184183,14,81090892
184184,16,81090896
184185,18,81090892
184186,1,97811743
184187,2,97811747
184188,6,97811747
184189,11,97811738
184190,12,97811748
184191,13,97811740
184192,14,97811743
184193,16,97811746
184194,18,97811742
184195,1,14533076
184196,2,14533080
184197,6,14533080
184198,11,14533071
184199,12,14533081
184200,13,14533073
184201,14,14533075
184202,16,14533079
184203,18,14533075
184204,1,31254197
184205,2,31254200
184206,6,31254201
184207,11,31254192
184208,12,31254202
184209,13,31254193
184210,14,31254196
184211,16,31254200
184212,18,31254196
184213,1,47975397
184214,2,47975400
184215,6,47975401
184216,11,47975392
184217,12,47975402
184218,13,47975393
184219,14,47975396
184220,16,47975400
184221,18,47975396
184222,1,64696199
184223,2,64696203
184224,6,64696203
184225,11,64696194
184226,12,64696204
184227,13,64696195
184228,14,64696198
184229,16,64696202
184230,18,64696198
184231,1,81417081
184232,2,81417084
184233,6,81417085
184234,11,81417076
184235,12,81417085
184236,13,81417077
184237,14,81417080
184238,16,81417083
184239,18,81417079
184240,1,98138166
184241,2,98138170
184242,6,98138170
184243,11,98138161
184244,12,98138171
184245,13,98138163
184246,14,98138165
184247,16,98138169
184248,18,98138165
184249,1,14858862
184250,2,14858865
184251,6,14858866
184252,11,14858857
184253,12,14858867
184254,13,14858858
184255,14,14858861
184256,16,14858865
184257,18,14858861
184258,1,31579502
184259,2,31579505
184260,6,31579506
184261,11,31579497
184262,12,31579507
184263,13,31579498
184264,14,31579501
184265,16,31579505
184266,18,31579501
184267,1,48300451
184268,2,48300455
184269,6,48300455
184270,11,48300446
184271,12,48300456
184272,13,48300448
184273,14,48300450
184274,16,48300454
184275,18,48300450
184276,1,65021468
184277,2,65021471
184278,6,65021472
184279,11,65021463
184280,12,65021472
184281,13,65021464
184282,14,65021467
184283,16,65021471
184284,18,65021466
184285,1,81743035
184286,2,81743038
184287,6,81743039
184288,11,81743030
184289,12,81743039
184290,13,81743031
184291,14,81743034
184292,16,81743037
184293,18,81743033
184294,1,98464023
184295,2,98464026
184296,6,98464027
184297,11,98464018
184298,12,98464028
184299,13,98464019
184300,14,98464022
184301,16,98464026
184302,18,98464022
184303,1,15185045
184304,2,15185048
184305,6,15185049
184306,11,15185040
184307,12,15185049
184308,13,15185041
184309,14,15185044
184310,16,15185048
184311,18,15185043
184312,1,31905848
184313,2,31905851
184314,6,31905852
184315,11,31905843
184316,12,31905853
184317,13,31905844
184318,14,31905847
184319,16,31905851
184320,18,31905847
184321,1,48626984
184322,2,48626988
184323,6,48626988
184324,11,48626979
184325,12,48626989
184326,13,48626980
184327,14,48626983
184328,16,48626987
184329,18,48626983
184330,1,65347730
184331,2,65347734
184332,6,65347734
184333,11,65347725
184334,12,65347735
184335,13,65347727
184336,14,65347729
184337,16,65347733
184338,18,65347729
184339,1,82068323
184340,2,82068326
184341,6,82068327
184342,11,82068318
184343,12,82068328
184344,13,82068319
184345,14,82068322
184346,16,82068326
184347,18,82068322
184348,1,98788479
184349,2,98788482
184350,6,98788483
184351,11,98788474
184352,12,98788484
184353,13,98788475
184354,14,98788478
184355,16,98788482
184356,18,98788478
184357,1,15508826
184358,2,15508830
184359,6,15508831
184360,11,15508822
184361,12,15508831
184362,13,15508823
184363,14,15508826
184364,16,15508829
184365,18,15508825
184366,1,32228848
184367,2,32228851
184368,6,32228852
184369,11,32228843
184370,12,32228853
184371,13,32228844
184372,14,32228847
184373,16,32228851
184374,18,32228847
184375,1,48949131
184376,2,48949135
184377,6,48949136
184378,11,48949127
184379,12,48949136
184380,13,48949128
184381,14,48949131
184382,16,48949134
184383,18,48949130
184384,1,65670076
184385,2,65670080
184386,6,65670080
184387,11,65670071
184388,12,65670081
184389,13,65670073
184390,14,65670076
184391,16,65670079
184392,18,65670075
184393,1,82390595
184394,2,82390598
184395,6,82390599
184396,11,82390590
184397,12,82390599
184398,13,82390591
184399,14,82390594
184400,16,82390598
184401,18,82390593
184402,1,99111162
184403,2,99111165
184404,6,99111166
184405,11,99111157
184406,12,99111167
184407,13,99111158
184408,14,99111161
184409,16,99111165
184410,18,99111161
184411,1,15831795
184412,2,15831799
184413,6,15831799
184414,11,15831790
184415,12,15831800
184416,13,15831792
184417,14,15831795
184418,16,15831798
184419,18,15831794
184420,1,32553095
184421,2,32553098
184422,6,32553099
184423,11,32553090
184424,12,32553100
184425,13,32553091
184426,14,32553094
184427,16,32553098
184428,18,32553094
184429,1,49274592
184430,2,49274595
184431,6,49274596
184432,11,49274587
184433,12,49274597
184434,13,49274588
184435,14,49274591
184436,16,49274595
184437,18,49274591
184438,1,65995128
184439,2,65995132
184440,6,65995133
184441,11,65995124
184442,12,65995133
184443,13,65995125
184444,14,65995128
184445,16,65995132
184446,18,65995127
184447,1,82715709
184448,2,82715713
184449,6,82715714
184450,11,82715705
184451,12,82715714
184452,13,82715706
184453,14,82715709
184454,16,82715712
184455,18,82715708
184456,1,99437124
184457,2,99437127
184458,6,99437128
184459,11,99437119
184460,12,99437129
184461,13,99437120
184462,14,99437123
184463,16,99437127
184464,18,99437123
184465,1,16158235
184466,2,16158239
184467,6,16158239
184468,11,16158230
184469,12,16158240
